"image","xmin","ymin","xmax","ymax","label"
"00000123.jpg",32.76231263383298,113.70449678800854,749.678800856531,351.3918629550321,"ecdyonurus"
"00000125.jpg",182.70978786251345,85.73875802997858,509.95790816326536,560,"ecdyonurus"
"00000127.jpg",0,48.99785867237687,918.1140042223786,673,"ecdyonurus"
"00000138.jpg",5.09020618556701,2.062098501070664,1298.9046391752577,869.1745182012847,"ecdyonurus"
"00000143.jpg",212.63383297644538,177.3019271948608,568.5224839400428,289.07922912205566,"ecdyonurus"
"00000144.jpg",10.58580289455548,0,1280,610.6709558823529,"ecdyonurus"
"00000142.jpg",64.97866287339971,118.30835117773019,568.421052631579,277.1145610278372,"ecdyonurus"
"00000132.jpg",83.44553509381515,111.1777301927195,1000,470.42077087794434,"ecdyonurus"
"00000151.jpg",349.0813253012048,72.26980728051392,1200,469.27194860813705,"ecdyonurus"
"00000148.jpg",0.5439648997134671,0,328.69582736389685,240.7355460385439,"ecdyonurus"
"00000153.jpg",21.969126506024097,54.684154175588866,274.4992469879518,171.03854389721627,"ecdyonurus"
"00000152.jpg",161.99575892857143,24.011777301927193,683.8671875,539.9721627408993,"ecdyonurus"
"00000159.jpg",337.57539107763614,373.54389721627405,780.9496668597915,843.8222698072805,"ecdyonurus"
"00000159.jpg",724.4120075318656,474.7430406852248,1038.344800115875,1011.9914346895075,"ecdyonurus"
"00000182.jpg",20.770877944325484,43.0406852248394,297.2162740899358,136.40256959314775,"ecdyonurus"
"00000183.jpg",38.96065526518064,101.62740899357601,387.5924769408148,203.8543897216274,"ecdyonurus"
"00000164.jpg",58.45824411134903,147.75160599571734,731.6916488222697,501.71306209850104,"ecdyonurus"
"00000174.jpg",17.20413223140496,33.190578158458244,304.7876033057852,500.00000000000006,"ecdyonurus"
"00000169.jpg",662.4410377358491,61.29764453961456,1372.3466981132078,1003.1595289079229,"ecdyonurus"
"00000185.jpg",47.04885877318117,89.59421841541756,742.6266048502141,493.62419700214133,"ecdyonurus"
"00000190.jpg",55.24265759312321,49.62955032119914,848.2226002865331,543.3468950749465,"ecdyonurus"
"00000184.jpg",56.30553390491036,45.40256959314775,587.0615744349182,388.1670235546038,"ecdyonurus"
"00000186.jpg",19.783992946708466,136.40256959314775,357.6805446708464,615.3104925053533,"ecdyonurus"
"00000196.jpg",774.0868366643695,64.97702205882352,1405.2653342522399,807.4770220588235,"ecdyonurus"
"00000210.jpg",48.591749644381224,101.01713062098501,576.1593172119489,303.05139186295503,"ecdyonurus"
"00000217.jpg",57.16333563059958,0,932.9620951068229,442.6760312944524,"ecdyonurus"
"00000218.jpg",0,57.33404710920771,340.48271500843174,250.58351177730194,"ecdyonurus"
"00000206.jpg",157.1330117160579,116.5418148249453,1000,525.972887035011,"ecdyonurus"
"00000220.jpg",148.5441767068273,49.46466809421841,748.062248995984,494.64668094218416,"ecdyonurus"
"00000257.jpg",49.50411007862759,31.445396145610278,336.56629735525377,263.5695931477516,"ecdyonurus"
"00000258.jpg",5.96469329529244,82.17558886509636,800.0000000000001,482.7815845824411,"ecdyonurus"
"00000259.jpg",39.37232524964337,48.50642398286938,800,514.7387580299785,"ecdyonurus"
"00000236.jpg",53.6846098265896,28.779443254817984,446.8580202312139,594.0899357601713,"ecdyonurus"
"00000221.jpg",72.56824383802817,8.47644539614561,858.4076804577464,1647.2558886509635,"ecdyonurus"
"00000221.jpg",1003.5,28.254817987152027,2006.072469190141,1650.0813704496784,"ecdyonurus"
"00000221.jpg",185.63866637323943,1700.9400428265524,948.8640184859155,2619.2216274089933,"ecdyonurus"
"00000221.jpg",1067.5879621478873,1706.5910064239827,1771.4513424295774,2619.2216274089933,"ecdyonurus"
"00000280.jpg",29.89000231696015,482.76980728051393,2453.125405468026,2130.1359743040684,"ecdyonurus"
"00000270.jpg",116.25,82.44111349036403,373.30078125,522.3768736616702,"ecdyonurus"
"00000285.jpg",86.99179743223966,37.093147751606,800,509.60278372591006,"ecdyonurus"
"00000265.jpg",12.715712988192552,10.901498929336192,1956.4032697547684,1653.3940042826557,"ecdyonurus"
"00000291.jpg",335.0303239145417,226.24189268867926,4362.231564438319,2838.9777417452833,"ecdyonurus"
"00000318.jpg",286.5863453815261,99.57173447537473,576.495983935743,371.30620985010705,"ecdyonurus"
"00000320.jpg",5.272654370489174,110.30835117773019,775.1202886928628,599,"ecdyonurus"
"00000302.jpg",24.542529139871384,14.5610278372591,510.4123040594855,800,"ecdyonurus"
"00000303.jpg",88.90420399724329,1.233997296437659,559.0627153687112,310.52152910305347,"ecdyonurus"
"00000313.jpg",55.5921052631579,31.230192719486084,645.1039282990084,427.3083511777302,"ecdyonurus"
"00000328.jpg",42.00640813821752,56.98822269807281,672.2171332137464,509.50856531049254,"ecdyonurus"
"00000332.jpg",19.888903791130186,0,397.2136534334764,308.96788008565306,"ecdyonurus"
"00000356.jpg",18.64805711610487,19.927194860813703,566,396,"ecdyonurus"
"00000330.jpg",40.93373493975904,45.096359743040686,478.13855421686753,316.4453961456103,"ecdyonurus"
"00000339.jpg",345.6664156626506,66.4882226980728,729.5218373493976,572.3768736616703,"ecdyonurus"
"00000371.jpg",205.19678714859435,70.406852248394,360.95582329317267,195.80299785867237,"ecdyonurus"
"00000371.jpg",229.87148594377507,215.33190578158457,417.50200803212846,311.94860813704497,"ecdyonurus"
"00000371.jpg",242.72289156626505,302.6980728051392,511.574297188755,462.5267665952891,"ecdyonurus"
"00000365.jpg",15.062289167916042,31.856531049250535,706.4895755247376,551,"ecdyonurus"
"00000378.jpg",215.62765055131467,1.3576017130620985,542.6844783715012,554.5802997858673,"ecdyonurus"
"00000391.jpg",1.5795682730923695,144.37901498929335,499.07354417670683,376.3811563169165,"ecdyonurus"
"00000364.jpg",29.229122055674516,176.6595289079229,563.0620985010706,400.8565310492505,"ecdyonurus"
"00000412.jpg",11.278935185185185,1.6670235546038545,173.87152777777777,160.96038543897217,"ecdyonurus"
"00000403.jpg",8.856067518248175,0,258.75912408759126,338.8094218415417,"ecdyonurus"
"00000403.jpg",119.80497262773723,0,499.00205291970804,340.2698072805139,"ecdyonurus"
"00000414.jpg",14.472334145427286,117.39721627408994,712.979080772114,407.6456102783726,"ecdyonurus"
"00000410.jpg",432.8049620951068,30.93013392857143,942.7980702963473,526.3290350274725,"ecdyonurus"
"00000399.jpg",284.98540856031127,238.0728051391863,1192.6896887159533,801.0449678800858,"ecdyonurus"
"00000435.jpg",0.6891798759476223,9.36091911764706,496.20951068228806,290.985625,"ecdyonurus"
"00000429.jpg",0.1152073732718894,74.36188436830835,391.51305683563754,283.9271948608137,"ecdyonurus"
"00000416.jpg",17.619917974322398,12.122055674518203,1000.0000000000001,666,"ecdyonurus"
"00000426.jpg",0,0,793.4111982881598,531.8586723768736,"ecdyonurus"
"00000422.jpg",236.00935828877004,213.0985010706638,787.8810160427807,1199,"ecdyonurus"
"00000452.jpg",15.435340802987861,6.535331905781585,498.62861811391224,429.93147751605994,"ecdyonurus"
"00000471.jpg",203.70449678800856,20.68522483940043,512.1841541755889,332.76231263383295,"ecdyonurus"
"00000471.jpg",83.64025695931478,159.186295503212,462.26980728051393,419.10064239828694,"ecdyonurus"
"00000495.jpg",146.9062054208274,61.63169164882227,622.7977888730386,466.80299785867237,"ecdyonurus"
"00000532.jpg",312.3995983935743,212.63383297644538,538.5843373493976,529.9785867237687,"ecdyonurus"
"00000450.jpg",192.81865601503762,107.51713062098501,808.2291823308271,649.8115631691649,"ecdyonurus"
"00000542.jpg",5.251004016064257,78.37259100642397,794.3273092369478,473.4475374732334,"ecdyonurus"
"00000548.jpg",99.66265060240964,38.646680942184155,817.6963855421686,737.576017130621,"ecdyonurus"
"00000571.jpg",92.3760294117647,45.433618843683085,370.91249999999997,345,"ecdyonurus"
"00000535.jpg",1.3921433494141968,11.491764705882352,505,295.99999999999994,"ecdyonurus"
"00000537.jpg",34.59787556904401,0,570.0000000000001,375.4518201284796,"ecdyonurus"
"00000574.jpg",8.968986905582357,4.093385214007782,475.35630599586483,251.1284046692607,"ecdyonurus"
